,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Connection Size,Connection Type,Diameter,Range,Warranty,Weight,Hazardous,Material,Standards,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Drainage Product Type,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Paintable,Application,Feature 11,Approvals,Equal / Unequal,End Connection A size,End Connection C size,Operating Temperature Range (C),Size,Connection Type 1,Attachment 6
151,PP06026,Plasson Mechanical 7050 90deg elbow 50mm,Plasson,40.66,"Featuring a valve for controlled flow, this Plasson 7050 90° elbow with 50mm compression connections connects the PE pipes used to carry water and other fluids in urban and inter-urban infrastructure as well as in industrial, mining, landscaping, farming and optical fibre duct systems. Made of polypropylene (PP), these mechanical fitting are built to withstand working pressures of up to 16 bar.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Plasson Mechanical 7050 90deg elbow 50mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/27/NW-P06026_P06027_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Plasson_7050GG0_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Plasson_7020_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Plasson_Technical_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PP06024,Plasson Mechanical 7050 90deg elbow 32mm,Plasson,19.18,"Featuring a valve for controlled flow, this Plasson 7050 90° elbow with 32mm compression connections connects the PE pipes used to carry water and other fluids in urban and inter-urban infrastructure as well as in industrial, mining, landscaping, farming and optical fibre duct systems. Made of polypropylene (PP), these mechanical fitting are built to withstand working pressures of up to 16 bar.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Plasson Mechanical 7050 90deg elbow 32mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/24/NW-P06022_P06024_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Plasson_7020_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Plasson_7050EE0_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Plasson_Technical_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PP01659,Plasson Pushfit 1001C polyethylene/copper coupling 20 x 15mm,Plasson,7.41,"Suitable for carrying water and other fluids, the Plasson 1001C copper pipe adapter with 20 x 15mm PE x copper end connections can be used in urban and inter-urban infrastructure as well as in industrial, mining, landscaping and farming applications. Offering tool-free installation, this fitting incorporates simple push-fit connections for the easy and secure insertion of MDPE or copper pipes and is made of reliably durable plastic for stress resistance and a long lasting, leak-free connection. Machined to withstand pressures of up to 16 bar, this fitting will also stand up to sub-zero temperatures but cannot be used with hot water.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Plasson Pushfit 1001C polyethylene/copper coupling 20 x 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/59/P01659_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Plasson_1001CU020015_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Plasson_1000_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PP06003,Plasson Mechanical 7010 straight coupling 32mm,Plasson,16.11,"Ideal for use in infrastructure, horticulture and in agricultural systems, the Plasson 7010 64mm compression fit coupler with 32mm ends can be employed in the connection of water mains pipes to water supply pipes. Made of virgin polypropylene (PP) for its good resistance to impacts and stress, and its UV and frost resistance, this coupler is suitable for connecting MDPE to MDPE irrigation pipes if used with a pipe liner. Suitable for outdoor use, 7010 fittings are supplied with a captive O-ring, ensuring a reliably watertight seal when the grip is tightened after attaching to a pipe.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Plasson Mechanical 7010 straight coupling 32mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/03/NW-P06001_P06003_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Plasson_Technical_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Plasson_7010EE0_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PP65186,Philmac 3G 78007 liner MDPE 63mm,Philmac,2.0,"This Philmac 63 x 63mm 3G liner is made of corrosion-resistant MDPE and offers slide and tighten technology with no need for pipe preparation and no force required to push the pipe past the seal, making installation fast and hassle-free.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Philmac 3G 78007 liner MDPE 63mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/86/NW-P65181_P65186_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PP28733,Gps Pe Pipe Systems Protecta-Line 90deg elbow 63mm,Gps Pe Pipe Systems,48.09,"Made of polyethylene (PE), this GPS PE Pipe Systems Protecta-Line 90° elbow with 63mm compression connections offers proven protection against all recognised brownfield contaminants, organic and inorganic, even at maximum reported concentrations.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Gps Pe Pipe Systems Protecta-Line 90deg elbow 63mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/87/33/NW-P28731_P28733_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/GPS_PE_Protecta_Line_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/GPS_PE_Protecta_Line_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/GPS_PE_Protecta_Line_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/GPS_PE_Infrastrctr_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/GPS_PE_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/P28733_Technical.pdf
157,PP45950,"Philmac 3G reducing tee 25mm - 3/4"" x 20mm - 1/2""",Philmac,15.43,"This Philmac 3G reducing tee with 25mm/3/4"" x 25mm/3/4"" x 20mm/1/2"" POL x POL end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Philmac 3G reducing tee 25mm - 3/4"" x 20mm - 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/50/NW-P45950_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PP45625,"Philmac 3G end connector Pol  x  FI 25mm - 3/4"" x 3/4""",Philmac,7.05,"This Philmac 3G connector with 25mm/3/4"" x 3/4"" POL x FI BSP end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Philmac 3G end connector Pol  x  FI 25mm - 3/4"" x 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/29/NW-P45624_P45629_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PP01680,Plasson 0341C stop tap 32 x 28mm,Plasson,63.5,"Made of polypropylene (PP), this Plasson 0341C stop tap with 32 x 28mm push-fit connections is suitable for use in agriculture, infrastructure, industry, mining and landscaping. Plasson push-fittings are designed to connect PE pipe to a wide range of plumbing pipe materials including PE, PB, PEX, and copper, creating a seal and grip by simply inserting the pipe into the fitting to the stop.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Plasson 0341C stop tap 32 x 28mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/80/NW-P01680_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Plasson_3410032028_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PP06296,Plasson 7438 adaptor table X and Y 20 x 15mm Copper,Plasson,6.31,"Made of polypropylene (PP), this Plasson 7438 20 x 15mm compression reducing adapter for copper pipes is ideal for use in systems used for conveying water and other fluids in urban and inter-urban infrastructure, industrial, mining, landscape, and farming applications, replacing and existing connection with a watertight, leak-free compression fit. Made of durable, stress-resistant material, this adapter is machined to withstand 16 bar pressure and while not suitable for hot water systems can cope with sub-zero temperatures.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Plasson 7438 adaptor table X and Y 20 x 15mm Copper",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/98/NW-P06296_P06298_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Plasson_Technical_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PP45836,"Philmac 3G reducing set 50mm - 1.1/2"" x 32mm - 1""",Philmac,11.03,"This Philmac 3G reducing set with 50mm/1 1/2"" x 32mm/1"" metric/imperial end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Philmac 3G reducing set 50mm - 1.1/2"" x 32mm - 1""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/58/36/NW-P45832_P45836_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PP45750,"Philmac 3G tank connector 25mm x 3/4""",Philmac,13.6,"This Philmac 3G tank connector with 25mm/3/4"" x 3/4"" metric/imperial x MI BSP end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Philmac 3G tank connector 25mm x 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/51/NW-P45750_P45751_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PP45609,"Philmac 3G end connector Pol  x  MI 63mm - 2"" x 1.1/2""",Philmac,32.15,"This Philmac 3G connector with 63mm/2"" x 1 1/2"" POL x MI BSP end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Philmac 3G end connector Pol  x  MI 63mm - 2"" x 1.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/10/NW-P45607_P45610_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PP45727,"Philmac 3G metric/imperial elbow 63mm x 2""",Philmac,48.43,"This Philmac 3G elbow with 63mm/2"" POL x POL end connections is built to last, corrosion-resistant and easy to install making it ideal for a variety of plumbing and commercial applications. Philmac fittings are designed for connection to different pipe materials including metric and imperial PE, lead, PVC, copper, stainless steel and galvanised iron.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Philmac 3G metric/imperial elbow 63mm x 2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/27/NW-P45726_P45727_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PP28712,Gps Pe Pipe Systems Protecta-Line coupler to copper 25 x 15mm,Gps Pe Pipe Systems,12.28,"The acetal GPS PE Pipe Systems Protecta-Line 25 x 15mm PE to copper coupler with mechanical compression connection is a WRAS approved fitting suitable for use with 25 to 63mm Protecta-Line pipe. Proven to offer barrier protection against contaminants, this fitting incorporates a unique pipe insert for total sealing against the pipe bore, making sure that there's no contact between your drinking water and the pipe's aluminium layer.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Gps Pe Pipe Systems Protecta-Line coupler to copper 25 x 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/87/14/NW-P28712_P28714_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/GPS_PE_Protecta_Line_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/GPS_PE_Protecta_Line_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/GPS_PE_Protecta_Line_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/GPS_PE_Infrastrctr_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PP45629,"Philmac 3G end connector Pol  x  FI 32mm - 1"" x 1.1/4""",Philmac,24.85,"This Philmac 3G connector with 32mm/1"" x 1 1/4"" POL x FI BSP end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/PE Pipe Fittings.csv -> Philmac 3G end connector Pol  x  FI 32mm - 1"" x 1.1/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/29/NW-P45624_P45629_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
