,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Range,Hazardous,Approvals,Equal / Unequal,End Connection A size,End Connection C size,Material,Size,Connection Type 1,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Connection Type,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Attachment 8,Diameter,End Connection B size,Grade,Angle,Feature 8,Feature 9,Feature 10,Weight,Material Type,Attachment 9,Connection Type 2,Operating Temperature,Warranty,Colour
248,PM47918,Geberit MPS SS therm 42706 45d bend pe 35,Geberit,15.99,"This Geberit Mapress Therm 35mm 45° bend is made of stainless steel 1.4520 and features a simple press-fit connection for ease of fitting. The complete Mapress Therm low-alloy stainless steel system is corrosion-resistant, making it especially suitable for closed heating and cooling circuits where condensation and external moisture is a risk, such as cement-based underfloor heating, industrial applications and cooling systems.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Pipe Fittings.csv -> Geberit MPS SS therm 42706 45d bend pe 35",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/18/M47918_wm.jpg,,,,N,EN 10312:2002 + A1:2005,Unequal,35mmØ,32 mm,Stainless Steel CrTi steel 1.4520 (EN 10088),35 mm,,42706,45° Press Fit Bend,N,Reliable protection against external corrosion,Stands up to condensate formation in closed cooling or refrigeration circuits,Low-alloy stainless steel for durability,"Suitable for industrial applications including compressed air, inert gases and negative pressure systems","Suitable for technical building systems, heating pipes, radiators, heaters, solar, district heating and compressed air",Stainlesss steel meets EN 10088,Meets EN 10312:2002 + A1:2005 standards,Press FitPlain End,,,,,,,,,,45,,,,,,,,,,
249,PR75095,Pegler VSH XPress reduced branch tee 22 x 15 x 22mm Stainless Steel,Pegler,14.92,"Made of stainless steel, this VSH Xpress SS25 22 x 15 x 22mm 90° reduced branch tee includes press-fit end connections. Optimised for use as part of a system, XPress 316L (1.4404) stainless steel is suitable for potable water applications where water quality and hygiene are vital, in industries such as food, pharmaceuticals and healthcare and in chilled water applications. XPress Stainless provides resistance to RO (reverse osmosis) purified water with a low pH and extremely low dissolved solid content.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Pipe Fittings.csv -> Pegler VSH XPress reduced branch tee 22 x 15 x 22mm Stainless Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/95/NW-R75095_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ov/al/VSH_XPress_Type_DVGW_Approval.pdf,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/VSH_XPress_SS25_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fi/ct/Pegler_VSH_Xpress_1907002_Certifict.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/ts/VSH_XPress_Stainless_Flow_Charts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/VSH_XPress_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/PeglerYorkshire_VSH_XPress_Catalogue.pdf,,,,,,,,,,,,,,,
250,PM47995,Geberit MPS SS therm 43007 equal tee 42,Geberit,24.46,"This Geberit Mapress Therm 42mm equal tee is made of stainless steel 1.4520 and features a simple press-fit connection for ease of fitting. The complete Mapress Therm low-alloy stainless steel system is corrosion-resistant, making it especially suitable for closed heating and cooling circuits where condensation and external moisture is a risk, such as cement-based underfloor heating, industrial applications and cooling systems.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Pipe Fittings.csv -> Geberit MPS SS therm 43007 equal tee 42",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/95/M47995_wm.jpg,,,,N,EN 10312:2002 + A1:2005,Equal,42mmØ,42mmØ,Stainless Steel CrTi steel 1.4520 (EN 10088),42mmØ,,43007,90° Press Fit Equal Tee,N,Reliable protection against external corrosion,Stands up to condensate formation in closed cooling or refrigeration circuits,Low-alloy stainless steel for durability,"Suitable for industrial applications including compressed air, inert gases and negative pressure systems","Suitable for technical building systems, heating pipes, radiators, heaters, solar, district heating and compressed air",Stainlesss steel meets EN 10088,Meets EN 10312:2002 + A1:2005 standards,Press Fit,,,,,,,,42mmØ,,,,,,,,,,,,
251,PM48065,Geberit MPS SS therm 42424 reducer 54 x 42,Geberit,21.76,"This Geberit Mapress Therm 54 x 42mm reducer is made of stainless steel 1.4520 and features a simple press-fit connection for ease of fitting. The complete Mapress Therm low-alloy stainless steel system is corrosion-resistant, making it especially suitable for closed heating and cooling circuits where condensation and external moisture is a risk, such as cement-based underfloor heating, industrial applications and cooling systems.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Pipe Fittings.csv -> Geberit MPS SS therm 42424 reducer 54 x 42",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/65/M48065_wm.jpg,,,,N,EN 10312:2002 + A1:2005,Unequal,54mmØ,42mmØ,Stainless Steel CrTi steel 1.4520 (EN 10088),54mmØ42mmØ,,42424,Plain End Press Fit Reducer,N,Reliable protection against external corrosion,Stands up to condensate formation in closed cooling or refrigeration circuits,Low-alloy stainless steel for durability,"Suitable for industrial applications including compressed air, inert gases and negative pressure systems","Suitable for technical building systems, heating pipes, radiators, heaters, solar, district heating and compressed air",Stainlesss steel meets EN 10088,Meets EN 10312:2002 + A1:2005 standards,Press FitPlain End,,,,,,,,,,,,,,,,,,,,
252,P701307,Steelcom Fittings 316/L EN10253-4 90° 1.5D elbow welded 204MM,Steelcom Fittings,177.41,This Steelcom Fittings metric 204mm 90° elbow has butt weld connections and a 316L stainless steel construction,"Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Pipe Fittings.csv -> Steelcom Fittings 316/L EN10253-4 90° 1.5D elbow welded 204MM",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/10/701307_701310_wm.jpg,,,,N,N/A,Equal,204mm,204mm,316L Stainless Steel,204mm x 2.0mm,,CL1EX16L0720402003,Butt-weld fitting,N,Butt-weld connection,Manufactured in 316L stainless steel,Meets European Standard EN 10253 - EN 10204 3.1 test certificates,,,,,butt weld,,,,,,,,N/A,,90,,,,,,,,,,
253,PM15914,"Geberit Mapress female iron straight connector 22mm x 1/2"" Stainless Steel",Geberit,18.2,"Manufactured in stainless steel this Geberit Mapress 22mm x 1/2"" female iron straight connector is suitable for use in cold/hot potable water, heating water, cooling water without anti-freeze agent, saturated steam, service water and heating water 120°C, service water, treated water, sprinklers (wet), chemicals/technical liquids, compressed air (oil purity class 0 - 3), negative pressure and inert gases such as nitrogen, It is suitable for use in cooling and refrigeration, fire extinguishing systems and in ship building.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Pipe Fittings.csv -> Geberit Mapress female iron straight connector 22mm x 1/2"" Stainless Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/pt/or/Mapress_SS_Female_Adaptor_wm.jpg,,,Mapress,N,BS EN 10088EN 15804 + A1,Unequal,22mm,1/2,Stainless SteelCrNiMo steel 1.4401 (EN 10088)Seal Ring: Black CIIR Chlorobutyl rubber,22mm x 1/2Ø,,31805,Female Thread Adaptor,N,Stainless steel construction,Press-fit connections,Meets BS EN 10088,EN 15804 + A1 standard,,,,Pressfit x Female thread,,,,,,,22 x 1/2,,,,,,,60.00000,,,,,,
254,PM48064,Geberit MPS SS therm 42418 reducer 42 x 35,Geberit,14.53,"This Geberit Mapress Therm 42 x 35mm reducer is made of stainless steel 1.4520 and features a simple press-fit connection for ease of fitting. The complete Mapress Therm low-alloy stainless steel system is corrosion-resistant, making it especially suitable for closed heating and cooling circuits where condensation and external moisture is a risk, such as cement-based underfloor heating, industrial applications and cooling systems.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Pipe Fittings.csv -> Geberit MPS SS therm 42418 reducer 42 x 35",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/64/M48064_wm.jpg,,,,N,EN 10312:2002 + A1:2005,Unequal,42mmØ,35mmØ,Stainless Steel CrTi steel 1.4520 (EN 10088),42mmØ35mmØ,,42418,Press Fit Plain End Reducer,N,Reliable protection against external corrosion,Stands up to condensate formation in closed cooling or refrigeration circuits,Low-alloy stainless steel for durability,"Suitable for industrial applications including compressed air, inert gases and negative pressure systems","Suitable for technical building systems, heating pipes, radiators, heaters, solar, district heating and compressed air",Stainlesss steel meets EN 10088,Meets EN 10312:2002 + A1:2005 standards,Press FitPlain End,,,,,,,,,,,,,,,,,,,,
255,PR75024,Pegler VSH XPress 90deg street elbow 35mm Stainless Steel,Pegler,23.65,"Made of stainless steel, this VSH Xpress SS12S 35 x 35mm 90° street elbow includes press-fit x male insertion end connections. Optimised for use as part of a system, XPress 316L (1.4404) stainless steel is suitable for potable water applications where water quality and hygiene are vital, in industries such as food, pharmaceuticals and healthcare and in chilled water applications. XPress Stainless provides resistance to RO (reverse osmosis) purified water with a low pH and extremely low dissolved solid content.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Pipe Fittings.csv -> Pegler VSH XPress 90deg street elbow 35mm Stainless Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/29/NW-R75023_R75029_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ov/al/VSH_XPress_Type_DVGW_Approval.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/VSH_XPress_SS12S_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/if/ct/Pegler_LPCB-VSH_Fittings_BV_Certifct.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fi/ct/Pegler_VSH_Xpress_1907002_Certifict.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/VSH_XPress_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/ts/VSH_XPress_Stainless_Flow_Charts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/PeglerYorkshire_VSH_XPress_Catalogue.pdf,,,,,,,,,,,,,,
256,PM15816,Geberit Mapress reduced branch tee 54 x 54 x 28mm Stainless Steel,Geberit,49.7,"This Geberit Mapress 54 x 28 x 54mm 90° reducer tee is made of stainless steel with press-fit connections. It is suitable for use in cold/hot potable water, heating water, cooling water with or without anti-freeze agent, remote network heating water less than or equal to120°C, saturated steam less than or equal to120°C, service water, treated water, rainwater with a pH value of greater than6, grey or black water with pH value greater than6, extinguishing water (wet), sprinklers (wet), chemicals/technical liquids, compressed air (oil purity class 0 - 3), negative pressure, inert gases such as nitrogen, industrial gases including acetylene and shielding gases and in technical building systems, industry and shipbuilding.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Pipe Fittings.csv -> Geberit Mapress reduced branch tee 54 x 54 x 28mm Stainless Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/58/18/NW-M15815_M15818_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_Mapress_SS_Gaseous_Overview.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Geberit_Mapress_SS_Reduced_Tee_Tech.pdf,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_Mapress_SS_Liquid_Overview.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_Supply_Systems_Product_Guide.pdf,,,,,,,,,,,,,,,,,,
257,P701319,Steelcom Fittings 316/L EN10253-4 90° 1.5D elbow welded 129MM,Steelcom Fittings,67.51,This Steelcom Fittings metric 129mm 90° elbow has butt weld connections and a 316L stainless steel construction,"Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Pipe Fittings.csv -> Steelcom Fittings 316/L EN10253-4 90° 1.5D elbow welded 129MM",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/41/701316_701341_wm.jpg,,,,N,N/A,Equal,129mm,129mm,316L Stainless Steel,129mm x 2.0mm,,CL1EX16L0712902001,Butt-weld fitting,N,Butt-weld connection,Manufactured in 316L stainless steel,Meets European Standard EN 10253 - EN 10204 3.1 test certificates,,,,,butt weld,,,,,,,,N/A,,90,,,,,,,,,,
258,PM47955,Geberit MPS SS therm 41211 rb tee 28 x 22 x 28,Geberit,12.39,"This Geberit Mapress Therm 28 x 22 x 28mm tee is made of stainless steel 1.4520 and features a simple press-fit connection for ease of fitting. The complete Mapress Therm low-alloy stainless steel system is corrosion-resistant, making it especially suitable for closed heating and cooling circuits where condensation and external moisture is a risk, such as cement-based underfloor heating, industrial applications and cooling systems.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Pipe Fittings.csv -> Geberit MPS SS therm 41211 rb tee 28 x 22 x 28",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/55/M47955_wm.jpg,,,,N,EN 10312:2002 + A1:2005,Unequal,28mmØ,28mmØ,Stainless Steel CrTi steel 1.4520 (EN 10088),28mmØ22mmØ28mmØ,,41211,90° Press Fit Tee Reducer,N,Reliable protection against external corrosion,Stands up to condensate formation in closed cooling or refrigeration circuits,Low-alloy stainless steel for durability,"Suitable for industrial applications including compressed air, inert gases and negative pressure systems","Suitable for technical building systems, heating pipes, radiators, heaters, solar, district heating and compressed air",Stainlesss steel meets EN 10088,Meets EN 10312:2002 + A1:2005 standards,Press Fit,,,,,,,,22mmØ,,,,,,,,,,,,
259,P701345,Steelcom Fittings 316/L EN10253-4 pressed collars 129mm,Steelcom Fittings,13.61,This Steelcom Fittings metric 129mm pressed collar has butt weld connections and a 316L stainless steel construction,"Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Pipe Fittings.csv -> Steelcom Fittings 316/L EN10253-4 pressed collars 129mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/48/701342_701348_wm.jpg,,,,N,N/A,N/A,129mm,129mm,316L Stainless Steel,129mm x 2.0mm,,CA0L016L0012902000,Butt-weld fitting,N,Butt-weld connection,Manufactured in 316L stainless steel,Meets European Standard EN 10253 - EN 10204 3.1 test certificates,,,,,butt weld,,,,,,,,N/A,,,,,,,,,,,,
260,P701351,Steelcom Fittings 316/L EN10253-4 pulled equal tee 104MM,Steelcom Fittings,58.78,This Steelcom Fittings metric 104mm equal tee has butt weld connections and a 316L stainless steel construction,"Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Pipe Fittings.csv -> Steelcom Fittings 316/L EN10253-4 pulled equal tee 104MM",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/54/701349_701354_wm.jpg,,,,N,N/A,Equal,104mm,104mm,316L Stainless Steel,104mm x 104mm x 2.0mm,,TESXE16L0010402000,Butt-weld fitting,N,Butt-weld connection,Manufactured in 316L stainless steel,Meets European Standard EN 10253 - EN 10204 3.1 test certificates,,,,,butt weld,,,,,,,,104mm,,,,,,,,,,,,
261,P701311,Steelcom Fittings 316/L EN10253-4 reduced tee 104X54mm,Steelcom Fittings,65.91,This Steelcom Fittings metric 104 x 54mm reducing tee has butt weld connections and a 316L stainless steel construction,"Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Pipe Fittings.csv -> Steelcom Fittings 316/L EN10253-4 reduced tee 104X54mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/15/701311_701315_wm.jpg,,,,N,N/A,Unequal,104mm,104mm,316L Stainless Steel,104mm x 54mm x 2.0mm,,TERSE16L0010402000,Butt-weld fitting,N,Butt-weld connection,Manufactured in 316L stainless steel,Meets European Standard EN 10253 - EN 10204 3.1 test certificates,,,,,butt weld,,,,,,,,54mmØ,,,,,,,,,,,,
